workload,total_num_tasks,total_task_durations,total_num_objects,total_object_sizes,norm_critical_path,num_nodes,worker_per_node,data_transfer_cost,scheduler,total job completion
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,10, location_aware,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,100, location_aware,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.001, location_aware,2039.066007
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.01, location_aware,2544.65434
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.1, location_aware,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,1, location_aware,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,10, location_aware,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,100, location_aware,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.001, location_aware,2056.143951
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.01, location_aware,2819.994203
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.1, location_aware,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,1, location_aware,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,10, location_aware,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,100, location_aware,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.001, location_aware,2050.615154
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.01, location_aware,2728.938217
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.1, location_aware,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,1, location_aware,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,10, location_aware,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,100, location_aware,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.001, location_aware,2044.233505
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.01, location_aware,2637.241349
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.1, location_aware,9044.933306
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,1, location_aware,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,10, location_aware,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,100, location_aware,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.001, location_aware,2039.066007
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.01, location_aware,2544.65434
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.1, location_aware,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,1, location_aware,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,10, location_aware,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,100, location_aware,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.001, location_aware,2056.143951
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.01, location_aware,2819.994203
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.1, location_aware,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,1, location_aware,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,10, location_aware,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,100, location_aware,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.001, location_aware,2050.615154
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.01, location_aware,2728.938217
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.1, location_aware,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,1, location_aware,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,10, location_aware,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,100, location_aware,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.001, location_aware,2044.233505
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.01, location_aware,2637.241349
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.1, location_aware,9044.933306
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,1, location_aware,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,10, location_aware,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,100, location_aware,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.001, location_aware,2039.066007
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.01, location_aware,2544.65434
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.1, location_aware,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,1, location_aware,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,10, location_aware,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,100, location_aware,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.001, location_aware,2056.143951
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.01, location_aware,2819.994203
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.1, location_aware,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,1, location_aware,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,10, location_aware,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,100, location_aware,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.001, location_aware,2050.615154
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.01, location_aware,2728.938217
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.1, location_aware,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,1, location_aware,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,10, location_aware,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,100, location_aware,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.001, location_aware,2044.233505
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.01, location_aware,2637.241349
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.1, location_aware,9044.933306
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,1, location_aware,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,10, location_aware,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,100, location_aware,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.001, location_aware,2039.066007
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.01, location_aware,2544.65434
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.1, location_aware,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,1, location_aware,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,10, location_aware,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,100, location_aware,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.001, location_aware,2056.143951
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.01, location_aware,2819.994203
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.1, location_aware,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,1, location_aware,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,10, location_aware,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,100, location_aware,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,0.001, location_aware,2050.615154
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,0.01, location_aware,2728.938217
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,0.1, location_aware,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,1, location_aware,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,10, location_aware,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,3,100, location_aware,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,0.001, location_aware,2044.233505
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,0.01, location_aware,2637.241349
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,0.1, location_aware,9044.933306
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,1, location_aware,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,10, location_aware,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,4,100, location_aware,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,0.001, location_aware,2039.066007
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,0.01, location_aware,2544.65434
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,0.1, location_aware,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,1, location_aware,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,10, location_aware,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,5,100, location_aware,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,0.001, trivial_local,3452.567871
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,0.01, trivial_local,3566.248532
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,0.1, trivial_local,10037.46493
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,1, trivial_local,83231.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,10, trivial_local,815471.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,2,100, trivial_local,8137871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,0.001, trivial_local,2049.737539
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,0.01, trivial_local,2727.838217
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,0.1, trivial_local,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,1, trivial_local,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,10, trivial_local,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,3,100, trivial_local,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,0.001, trivial_local,2042.933505
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,0.01, trivial_local,2636.041349
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,0.1, trivial_local,9044.833306
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,1, trivial_local,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,10, trivial_local,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,4,100, trivial_local,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,0.001, trivial_local,2037.837949
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,0.01, trivial_local,2543.25434
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,0.1, trivial_local,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,1, trivial_local,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,10, trivial_local,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,5,5,100, trivial_local,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,0.001, trivial_local,2055.598737
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,0.01, trivial_local,2819.394203
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,0.1, trivial_local,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,1, trivial_local,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,10, trivial_local,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,2,100, trivial_local,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,0.001, trivial_local,2049.737539
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,0.01, trivial_local,2727.838217
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,0.1, trivial_local,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,1, trivial_local,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,10, trivial_local,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,3,100, trivial_local,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,0.001, trivial_local,2042.933505
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,0.01, trivial_local,2636.041349
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,0.1, trivial_local,9044.833306
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,1, trivial_local,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,10, trivial_local,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,4,100, trivial_local,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.001, trivial_local,2037.837949
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.01, trivial_local,2543.25434
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,0.1, trivial_local,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,1, trivial_local,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,10, trivial_local,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,6,5,100, trivial_local,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.001, trivial_local,2055.598737
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.01, trivial_local,2819.394203
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,0.1, trivial_local,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,1, trivial_local,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,10, trivial_local,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,2,100, trivial_local,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.001, trivial_local,2049.737539
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.01, trivial_local,2727.838217
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,0.1, trivial_local,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,1, trivial_local,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,10, trivial_local,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,3,100, trivial_local,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.001, trivial_local,2042.933505
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.01, trivial_local,2636.041349
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,0.1, trivial_local,9044.833306
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,1, trivial_local,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,10, trivial_local,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,4,100, trivial_local,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.001, trivial_local,2037.837949
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.01, trivial_local,2543.25434
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,0.1, trivial_local,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,1, trivial_local,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,10, trivial_local,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,7,5,100, trivial_local,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.001, trivial_local,2055.598737
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.01, trivial_local,2819.394203
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,0.1, trivial_local,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,1, trivial_local,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,10, trivial_local,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,2,100, trivial_local,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.001, trivial_local,2049.737539
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.01, trivial_local,2727.838217
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,0.1, trivial_local,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,1, trivial_local,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,10, trivial_local,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,3,100, trivial_local,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.001, trivial_local,2042.933505
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.01, trivial_local,2636.041349
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,0.1, trivial_local,9044.833306
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,1, trivial_local,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,10, trivial_local,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,4,100, trivial_local,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.001, trivial_local,2037.837949
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.01, trivial_local,2543.25434
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,0.1, trivial_local,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,1, trivial_local,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,10, trivial_local,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,8,5,100, trivial_local,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.001, trivial_local,2055.598737
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.01, trivial_local,2819.394203
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,0.1, trivial_local,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,1, trivial_local,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,10, trivial_local,906671.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,2,100, trivial_local,9049871.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.001, trivial_local,2049.737539
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.01, trivial_local,2727.838217
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,0.1, trivial_local,9974.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,1, trivial_local,83198.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,10, trivial_local,815438.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,3,100, trivial_local,8137838.179842
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.001, trivial_local,2042.933505
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.01, trivial_local,2636.041349
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,0.1, trivial_local,9044.833306
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,1, trivial_local,74060.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,10, trivial_local,724220.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,4,100, trivial_local,7225820.098837
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.001, trivial_local,2037.837949
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.01, trivial_local,2543.25434
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,0.1, trivial_local,8129.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,1, trivial_local,64937.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,10, trivial_local,633017.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,9,5,100, trivial_local,6313817.969725
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.001, trivial_local,2055.598737
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.01, trivial_local,2819.394203
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,0.1, trivial_local,10919.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,1, trivial_local,92351.06493
rl-pong,301,18217.1219351,630,99600,0.1092155142,10,2,10, trivial_local,906671.06493
